67,878
67,2034
67,2136
67,4533
67,5466
67,6991
67,7329
68,929
68,1025
68,1208
68,5196
68,6011
68,7350
69,170
69,2657
69,4290
69,6492
69,6892
70,428
70,1270
70,2036
71,1291
71,2903
71,3404
71,3506
71,4086
71,7240
72,456
72,2163
72,2835
72,3157
72,4100
72,5364
73,466
73,555
73,1607
73,1820
73,2248
73,2821
73,2905
73,3199
73,3702
73,4062
73,4228
73,4309
73,4330
73,4523
73,4876
73,5346
73,5772
73,5923
73,7134
73,7226
74,481
74,3452
75,339
75,5263
75,7102
76,1058
76,3748
76,4376
77,1798
77,1899
77,6077
77,6847
77,7464
78,427
78,4911
78,5416
78,6132
79,4071
79,6673
81,5276
82,840
82,3752
82,5687
82,6695
82,6708
83,1438
83,4613
83,6425
84,1419
84,4646
84,6169
84,7232
85,693
85,986
85,1402
85,1427
85,1620
85,1784
85,2086
85,2770
85,3068
85,3069
85,3334
85,3347
85,3762
85,3970
85,3999
85,4080
85,4233
85,4465
85,4871
85,5464
85,5557
85,5945
85,6208
85,6984
85,7331
86,1934
86,2000
86,2239
86,3368
86,3913
86,6328
86,6719
87,3709
87,4823
88,2430
88,3778
88,3907
88,4577
88,5170
88,5226
88,6914
89,322
89,1671
89,1866
89,2193
89,2979
89,4176
89,4307
89,4531
89,4588
89,5214
89,5510
89,6692
89,7619
90,160
90,3647
91,432
91,4223
92,843
92,2146
92,2332
92,3216
92,3277
92,3698
92,6951
92,7072
93,1009
93,4061
93,5985
93,6299
93,6845
94,1417
95,3040
95,4672
95,5869
95,6747
95,7466
96,1140
96,3231
96,6550
97,589
98,3748
98,5612
99,2198
99,5251
100,250
100,395
100,1143
100,1987
100,2261
100,3783
100,4817
100,5226
100,5248
100,5862
100,6165
101,3942
101,5596
101,5826
101,6223
101,7049
101,7329
102,2061
102,2506
102,5570
102,6950
103,85
103,460
103,573
103,2520
103,3508
103,6487
103,6713
103,6810
103,7102
103,7321
104,1837
104,1971
104,4481
105,1185
105,4033
105,6382
105,7042
106,299
106,3194
106,3207
106,3532
106,6159
106,6588
106,7032
107,6452
107,6588
107,7602
108,496
108,1443
108,3086
109,947
109,3433
109,4806
109,5881
110,3716
111,1241
111,1990
111,7478
112,1065
112,2328
112,5237
113,766
113,1284
113,2576
113,6409
113,6702
113,7280
114,4522
114,5404
115,4164
116,766
116,2310
116,3049
116,4743
116,7349
117,1010
117,4130
117,6674
118,137
118,703
118,1586
118,2239
118,3789
118,4464
119,839
120,656
120,1806
120,2362
120,4974
120,5480
120,5883
120,6681
120,7404
120,7461
121,917
121,2168
121,6138
122,5611
123,1284
123,3895
123,5132
123,7143
123,7252
123,7612
124,85
124,3748
125,1912
125,4473
126,6199
126,6480
126,7460
127,3607
127,3697
127,4376
127,5987
128,564
128,1358
128,2094
128,2096
128,3478
128,3484
128,5486
128,7223
129,5816
130,815
130,2181
130,2779
130,6286
130,6550
131,2101
131,5736
131,6366
132,2198
132,4535
133,2811
133,3914
133,6472
134,1092
134,3123
134,6054
134,7057
135,1565
135,2100
135,2230
135,5086
135,6205
135,7497
135,7620
136,749
136,2037
136,2098
136,6104
136,7630
137,391
137,466
137,2145
137,3394
137,3689
137,5146
137,5305
137,5454
137,5807
137,6563
138,479
138,717
138,6906
139,326
139,525
139,2153
139,2231
139,2335
139,3007
139,3405
139,4361
139,5310
139,6908
139,7251
140,1547
140,2178
140,4652
140,5579
140,7089
141,7620
142,620
142,2602
142,3845
142,5107
142,5361
143,1069
143,1212
143,2678
143,3561
143,3643
143,4168
143,4259
143,5289
143,6947
143,6951
144,1638
144,2391
144,3128
144,7011
145,64
145,2168
146,1437
146,1597
146,3005
146,5226
146,6674
146,6748
147,619
147,992
147,1529
147,2012
147,2176
147,3411
147,4491
147,4873
147,4914
147,5138
147,5908
147,6168
148,2236
148,4108
149,1757
149,2621
149,2871
149,3140
149,3298
149,5222
149,6014
149,6490
149,6618
149,7365
149,7474
150,200
150,1964
150,2803
150,3145
150,3154
150,3186
150,3354
150,4328
150,4875
150,5338
150,5644
150,6599
150,7329
151,1773
151,2914
151,3989
151,4906
151,5671
152,2106
152,2198
152,3185
154,1280
154,2293
155,1322
156,2863
156,3097
156,3397
156,5777
157,385
157,1123
157,1395
157,2100
157,7575
158,1471
158,1670
158,1895
158,4334
158,6786
159,548
159,7583
160,90
160,202
160,586
160,621
160,1452
160,2505
160,2524
160,5456
160,7160
160,7417
160,7639
161,262
161,483
161,2062
161,4302
161,4569
162,2164
162,2201
162,3698
162,3723
162,4433
162,5146
162,5445
162,6572
162,6783
163,2397
164,4875
164,6539
165,1270
165,4994
166,3104
166,4925
166,4978
166,5092
166,6873
167,2113
167,4033
168,3437
168,3872
169,1663
169,1723
169,2198
169,4402
169,5903
169,6707
170,593
170,2198
170,4466
170,4578
170,6758
172,2757
172,5686
173,1006
173,4384
173,4952
174,4666
174,6552
175,1280
177,3361
177,4197
177,6550
178,3866
179,3487
179,5038
179,6102
180,4736
181,4922
181,5506
182,1446
182,3656
182,4849
182,5169
182,6806
183,3051
183,3274
183,5966
183,7203
184,1058
184,1293
184,3748
184,4164
184,5132
185,1046
185,7067
185,7464
186,335
186,1900
186,2892
186,2899
186,3283
186,3961
186,7411
186,7506
187,1055
187,1537
187,2148
187,2328
187,5860
189,1122
189,1972
189,4614
190,1230
190,2810
190,5890
190,6356
190,6905
190,7057
190,7078
192,3748
192,4154
193,66
193,1117
193,5684
193,6612
193,7620
194,116
194,2372
194,6098
195,241
195,851
195,2428
195,2702
195,3453
195,3729
195,5326
195,6107
195,6621
195,6674
195,7621
196,283
196,2653
196,2817
196,4273
196,7130
197,384
197,573
197,1270
197,1480
197,3642
197,3675
197,5232
197,5596
199,2373
199,2742
199,2984
199,3603
199,4260
199,4449
199,5725
199,6147
200,878
200,4410
201,1040
201,4393
201,5194
201,5525
202,704
202,1175
202,6117
202,7112
202,7160
202,7442
203,2589
203,3779
203,6512
204,2399
204,3201
204,4391
206,3288
208,3879
208,3885
208,6561
209,3829
209,4000
209,4916
209,5701
209,6025
209,7112
210,6393
211,2438
211,3339
212,892
212,1919
212,2215
212,5120
213,27
213,377
213,766
213,3277
213,3710
214,6441
214,6549
214,6994
214,7334
216,324
216,529
216,1157
216,2508
216,2516
216,4342
216,4938
217,2678
217,3179
217,4173
217,4987
218,1757
218,4302
219,2079
219,2329
219,4647
219,7565
220,1058
220,3183
220,6284
221,481
221,561
222,1061
222,1354
222,2877
222,5537
222,6113
222,7230
223,310
223,650
223,2149
223,2416
223,3566
223,4255
223,4282
223,5254
223,5571
223,7416
224,638
224,3240
224,4268
225,1733
225,2026
225,2215
225,4189
225,5115
225,6036
225,7077
225,7130
226,875
226,5292
226,7269
226,7357
227,5702
227,6433
229,137
229,803
229,2071
229,2164
229,3664
229,5772
229,6078
229,6545
230,902
230,1857
230,2528
230,4516
231,1410
231,1638
231,6410
232,1508
233,593
233,1899
234,2688
234,6535
234,6782
235,260
235,1453
235,7296
236,914
236,1282
236,6046
237,4993
237,5107
237,5419
237,6173
237,6355
237,6796
238,406
238,3517
238,5149
238,6498
239,6768
239,7081
240,192
240,4086
240,4190
240,4556
241,1536
241,2316
241,5337
242,1190
242,1288
242,2870
242,3824
242,7622
243,4023
243,5816
243,6702
244,3953
244,7049
245,1291
245,6811
246,846
246,4549
246,6867
247,2321
247,5161
247,5395
247,5427
247,5599
248,2113
248,3179
248,3339
248,5474
248,5993
248,6210
248,6379
248,6403
249,376
249,1445
249,1740
249,2168
249,4744
249,6402
250,100
250,1931
250,3004
251,3521
251,3952
252,796
252,1550
252,2094
252,2378
252,3555
253,2629
253,3405
253,5863
254,4384
254,6449
255,1237
255,3087
255,3412
255,3939
255,5163
256,1502
256,1909
256,1923
256,2328
256,2792
256,3127
256,3258
256,5011
256,5675
256,6362
256,6482
256,7631
257,1728
257,4748
258,393
258,1102
258,1582
258,1776
258,1866
258,2010
258,2307
258,2407
258,2640
258,2782
258,2916
258,2979
258,2995
258,3051
258,3502
258,4243
258,4267
258,4484
258,4511
258,4586
258,5205
258,6180
258,6414
259,875
259,3277
259,7395
259,7510
260,23
260,243
260,726
260,989
260,1104
260,1105
260,1330
260,1485
260,1668
260,1712
260,1935
260,1991
260,2377
260,2479
260,2537
260,2882
260,3646
260,3954
260,4286
260,4350
260,4535
260,5195
260,5551
260,5710
260,6485
260,6804
260,7424
260,7501
261,1194
261,1899
261,2408
261,2981
261,3287
261,4630
261,5679
261,6526
262,471
262,2586
262,5081
262,5674
262,5708
263,1555
263,4244
263,6969
264,5335
265,4024
266,1524
266,2765
266,2780
266,3311
266,5952
266,6811
266,7572
267,369
267,431
267,1798
267,6706
268,1998
268,2769
268,5322
268,5988
268,6469
268,6925
268,7488
269,714
269,759
269,1661
269,2384
269,4182
269,5039
269,6345
269,6451
270,1936
270,1939
271,286
271,623
271,2464
272,7568
273,554
273,737
273,1073
273,2226
273,4426
274,4344
274,5634
274,7467
275,316
275,463
275,767
275,801
275,1648
275,2508
275,2596
275,4070
275,6771
275,7555
276,3856
276,4573
276,4746
276,4805
276,5213
276,5234
276,6664
277,1704
277,3629
277,5672
277,7140
278,1798
278,4594
279,4726
280,1598
280,3360
280,5394
281,6375
281,6833
282,2178
282,2252
282,3208
282,7199
283,1287
283,2903
283,6296
283,6933
283,6981
283,7077
284,519
284,572
284,797
284,983
284,1233
284,3941
284,4426
284,5291
284,6385
285,6702
286,300
286,2082
286,2141
286,2721
286,3314
286,5244
286,6364
287,490
287,4164
287,4384
287,4719
287,5263
287,6001
287,6301
287,7589
288,4273
289,2323
289,2397
289,3676
289,4906
289,6504
290,1249
290,2198
290,2553
290,4590
290,5381
290,5707
290,6702
290,7597
291,3762
291,7395
292,1117
292,3894
293,863
293,2890
293,4952
294,5160
294,5399
295,2626
295,2701
295,4892
295,6901
295,7007
296,1280
296,1525
296,2565
296,3724
296,3969
296,4295
296,7453
297,64
297,996
297,2413
297,3135
297,3147
297,4322
297,6144
297,7449
298,425
298,1622
298,2548
298,3795
298,6625
299,1725
299,1831
299,3578
299,5674
299,5864
299,7589
300,271
300,3945
300,4377
300,5244
300,6364
301,764
301,3397
301,3793
301,4762
301,5226
301,5796
301,6914
302,2379
302,4906
302,5563
302,7117
303,4293
303,6062
304,415
304,836
304,1249
304,1472
304,1840
304,2115
304,2406
304,2531
304,2595
304,4616
304,4658
304,6303
304,6313
304,6787
304,7079
304,7338
305,597
305,751
305,1563
305,1689
305,2334
305,2346
305,3101
305,3109
305,3334
305,3419
305,4021
305,4163
305,5031
305,5608
305,5807
305,6001
305,6779
305,6828
305,7137
305,7309
305,7373
306,2795
306,5610
306,6338
306,7373
307,355
307,3214
307,3486
307,4005
307,4202
308,771
308,1802
308,2055
308,2356
308,3994
308,4863
308,6531
309,633
309,774
309,1476
309,3859
309,4870
309,5205
309,6596
310,370
310,1159
310,1452
310,1701
310,3085
310,3136
310,3995
310,4752
310,4783
310,5994
310,6312
311,652
311,1961
311,2519
311,3716
312,2484
312,3856
312,4952
312,7395
313,2295
313,4073
314,2328
314,5169
314,5237
314,5697
314,5860
314,6376
314,6806
315,4125
315,4226
315,4984
315,5030
315,5515
315,6199
316,463
316,1759
316,2387
316,2635
316,5555
316,6091
317,60
317,304
317,1058
317,2198
317,2275
318,5404
319,269
319,1186
319,3138
319,3704
319,6614
319,7097
319,7339
320,5623
320,6140
321,4864
322,89
322,1738
322,2239
322,5979
323,4175
323,4675
323,5565
324,216
324,1157
324,1811
324,3021
324,3220
324,4245
324,4883
325,1906
325,6821
325,7367
325,7507
326,559
326,1465
327,2464
327,3144
327,5443
327,7242
328,316
328,1504
328,2189
328,2446
328,3597
328,4548
328,4739
328,5978
328,6772
328,6793
328,6842
329,1596
329,2213
329,2414
329,4255
329,4462
330,1216
330,1755
330,3129
330,4898
330,5622
331,251
331,707
331,2000
331,3232
331,3259
331,3650
331,4178
331,5907
331,6328
332,871
332,2813
332,3236
333,3740
333,5763
333,7078
333,7529
334,47
334,495
334,4338
334,7456
335,10
335,1264
335,2364
335,5117
335,6250
335,7411
336,1339
336,1817
336,3869
336,7486
337,1306
337,5395
338,1694
338,2050
338,3130
338,5102
339,7330
340,1346
340,2250
340,2854
340,7014
341,3559
341,3748
341,4067
341,5641
342,915
342,1772
342,4319
342,6111
343,5700
344,593
344,3185
345,1959
345,3235
345,5371
345,5881
345,7210
346,2848
346,5251
346,6140
346,7280
347,588
347,1049
347,2272
347,3107
347,4209
347,4907
348,6158
348,6375
348,6710
348,7028
348,7533
349,1980
349,6557
350,367
350,932
350,1124
350,3231
351,1684
351,3704
352,1581
352,2487
352,2529
352,3473
352,3725
352,4609
352,5739
352,6038
352,6296
352,6732
352,6917
353,593
353,4253
353,6551
354,799
354,1229
354,1387
354,2919
354,4011
354,4359
354,4749
354,5196
354,5407
354,5479
354,6375
354,6455
354,7350
355,145
355,996
355,1304
355,2064
355,3135
355,3147
355,3477
355,3614
355,5104
355,5128
355,6524
355,6806
355,7449
356,3490
356,5994
356,6070
356,6367
357,1284
357,1575
358,599
358,1472
358,3546
358,5340
358,6409
358,7266
359,1513
359,2198
359,5324
360,713
360,2093
360,4016
361,591
361,826
361,873
361,2252
361,4135
361,4878
361,5322
361,7329
362,665
362,2762
362,7031
363,3802
363,4440
364,1385
364,5517
364,5894
364,7112
365,791
365,1939
365,4108
365,5043
365,5337
366,622
366,2832
366,4895
366,5982
366,6669
367,6268
367,7460
368,1986
368,4929
368,4955
368,6529
368,7185
369,61
369,1081
369,1421
369,1723
369,1970
369,2832
369,3297
369,3362
369,3859
369,4114
369,4188
369,4616
369,4638
369,5730
369,6076
369,6208
369,7085
370,1425
370,2546
370,4054
371,1085
371,4134
371,7429
372,1999
372,2239
372,4680
373,1946
373,2136
374,3185
374,6850
374,7353
375,4578
376,4322
376,6144
376,7108
377,720
377,3859
377,5199
377,6887
378,1332
378,4298
378,6218
379,1323
379,3564
379,4544
380,1899
380,2198
381,525
381,1132
381,1290
381,4172
381,5318
382,49
382,1919
382,2579
382,2703
382,3574
382,4427
382,4917
382,5851
382,6427
382,6872
383,522
383,816
383,3241
383,5061
383,5442
384,454
384,891
384,1385
384,1441
384,2347
384,3676
384,3894
385,84
385,2876
385,3429
385,3860
385,6072
386,4718
386,6897
387,1565
387,3244
388,2000
388,2290
388,5296
389,2062
389,2239
389,2572
389,2820
389,3866
389,5289
389,7298
390,1584
391,567
391,4535
391,7356
392,4578
392,5241
392,7353
393,490
393,3013
393,3557
394,2412
394,3227
394,3798
394,4906
394,5035
394,6621
394,6910
395,1052
395,2430
395,3635
395,6258
396,238
396,1384
397,3539
398,1466
398,2012
398,3211
398,3733
398,3904
398,4663
398,6488
399,853
399,991
399,2957
399,3130
399,3730
400,593
400,3049
400,4954
401,1781
401,3119
401,3350
401,3843
401,4675
401,5569
401,6853
402,1340
402,2505
402,2695
402,3281
402,4730
403,28
403,36
403,480
403,2244
403,2286
403,3271
403,4015
403,5209
403,6237
403,6504
404,3191
404,6979
405,1243
405,1648
405,2250
405,2849
406,799
406,915
406,1971
406,3914
406,4396
406,5149
407,1755
407,2464
407,4432
407,4690
407,6346
408,1453
408,5709
408,7296
408,7401
409,1823
409,2140
409,4144
409,6231
409,7126
410,2198
410,2856
410,3049
410,5404
411,114
411,590
411,2586
411,3983
411,4289
411,6604
411,7510
411,7524
412,882
412,2192
412,3091
412,3371
412,4312
412,4375
413,1302
413,4344
413,5123
413,5354
414,1288
414,2616
414,5800
414,5848
414,6812
415,1453
415,4384
415,5623
415,5649
416,792
416,2846
416,4036
416,5196
417,1729
417,2546
417,4234
417,5947
419,383
419,3063
419,4912
419,6343
419,7276
420,709
420,6090
421,2143
421,2215
421,2370
421,2377
421,2738
421,4952
421,6510
422,4322
422,5104
423,1806
423,2362
424,4537
425,1292
425,3255
425,3479
425,4423
425,5228
425,5721
425,6222
425,6725
425,6924
427,2369
427,4515
427,6865
428,1270
428,5566
429,634
429,2902
429,6548
429,7251
430,4040
431,89
431,1744
431,2198
431,2396
431,2888
431,5399
432,3223
432,4223
432,5111
432,5749
432,5962
432,7171
432,7603
433,2256
433,3536
433,6894
434,1027
434,1795
435,5552
436,4482
436,4725
437,1848
437,4339
438,1744
438,6458
439,3084
439,3375
439,3494
440,361
440,1998
440,2619
440,5988
440,5991
440,7329
441,1852
441,3420
441,4126
441,6525
442,2114
442,4704
442,4751
442,6465
442,6772
443,2700
444,1086
444,7489
445,6702
446,1399
446,1927
446,2205
446,3322
446,3721
446,3882
446,5543
446,5975
446,6004
446,7288
447,3431
447,7388
448,3
448,1453
448,3068
448,4067
448,5446
449,377
449,1492
450,92
450,2239
450,3607
451,368
451,1201
451,1542
451,2696
451,3286
451,5956
451,7301
451,7533
451,7625
452,234
452,547
452,1114
452,1154
452,2858
452,4359
452,4749
452,4841
452,6267
452,7152
452,7156
453,38
453,1706
453,4666
453,5250
453,5491
453,7646
454,912
454,1255
454,1385
454,2373
454,2473
454,5596
455,1447
455,5372
455,5937
456,802
456,1163
456,2043
456,2400
456,2597
456,2905
456,3643
456,3750
456,3775
456,3854
456,3888
456,4854
456,5289
456,5304
456,5364
456,5504
456,5530
456,5728
456,5963
456,6096
456,6131
456,6338
456,6904
456,7020
456,7048
457,6292
458,519
458,557
458,1073
458,1233
458,4101
458,5291
458,5627
459,647
459,2139
459,3288
459,4911
459,6273
460,766
460,1284
460,4067
461,2372
461,2425
461,2559
461,5504
461,5524
461,7305
462,331
462,1669
462,1688
462,3141
462,3952
462,4320
462,5992
462,7200
463,189
463,1849
463,1983
463,2090
463,2622
463,4614
464,1564
464,2504
464,3057
464,5846
464,7306
465,4501
465,4810
465,7205
466,73
466,137
466,5513
467,2091
467,6154
468,470
468,1425
468,2723
468,5149
469,1492
469,1993
469,3623
469,4870
469,6183
470,1425
470,4752
470,7372
471,3054
471,3179
471,4098
471,4294
471,6119
472,2344
472,2535
472,3651
472,6642
473,2198
473,2573
473,3177
474,1184
474,2164
474,3689
474,4982
474,5504
474,5984
474,6660
474,7330
475,1170
475,2013
475,3538
475,5243
475,5816
475,6707
475,6802
476,7395
477,1464
478,1243
478,1709
478,6099
479,593
479,735
479,2010
479,2106
479,2370
479,3909
479,3996
479,6484
479,6701
479,7487
480,1107
480,2830
480,4346
481,298
481,663
481,782
481,969
481,1096
481,1466
481,1475
481,1555
481,2176
481,2444
481,3047
481,3487
481,4123
481,4397
481,4411
481,4459
481,4475
481,4886
481,5038
481,5228
481,6033
481,6311
481,6567
481,7033
481,7489
481,7502
482,267
482,2106
482,4023
482,4080
482,4712
482,6156
482,6921
483,40
483,1066
483,4259
483,6417
483,7032
483,7128
484,4211
484,5311
484,5679
484,6930
485,197
485,1353
485,1654
485,1961
485,3310
485,3605
485,3787
485,5249
485,5696
485,5843
485,6323
485,6726
485,6827
485,6996
485,7373
486,2239
486,4691
487,862
487,1961
487,3139
488,4199
489,756
489,764
489,3433
489,5664
490,1
490,161
490,287
490,393
490,1066
490,2298
490,2299
490,3077
490,4259
490,5993
491,7
491,464
491,1895
491,2504
491,3315
491,4363
492,3044
492,3095
492,3483
492,4574
493,1000
493,1678
493,2239
493,2451
493,2469
493,3337
495,960
495,974
495,985
495,1608
495,1769
495,2509
495,2697
495,2889
495,3695
495,3785
495,4419
495,5144
495,5150
495,5758
495,5865
495,6128
495,6309
495,7623
496,108
496,765
496,3647
496,5391
497,757
497,764
497,3817
497,4777
497,5158
498,4254
498,6637
499,2404
499,3062
500,958
500,1478
500,4080
500,7330
501,1546
501,1795
501,2239
501,4185
501,7226
501,7584
502,506
502,1133
502,2007
502,6409
502,7234
503,2492
503,7063
503,7606
504,2292
505,3093
505,4384
506,2007
506,3751
507,2976
508,6979
509,4384
509,7599
510,481
510,5974
511,880
511,2824
511,4850
512,1827
512,7258
513,2746
513,3035
513,5209
513,6807
514,613
514,3358
514,6351
514,6744
515,2199
515,3998
515,7492
516,1849
516,3553
516,4034
516,4666
516,4739
517,1972
517,2099
517,2357
517,3840
517,4704
517,6666
517,6997
517,7566
518,2239
518,3152
518,4159
518,4746
518,5909
518,6406
519,983
519,1233
520,2064
520,2517
520,3915
520,4292
520,5419
520,6094
520,6362
520,6652
521,1291
521,5120
521,6920
521,7240
522,1280
522,2871
522,3947
522,4217
522,4345
522,4848
522,5597
522,6371
523,1512
523,2481
523,2793
523,6721
524,3829
524,5656
524,5690
524,6612
524,7064
524,7316
525,87
525,139
525,159
525,548
525,634
525,2593
525,3176
525,6283
526,352
526,775
526,905
526,923
526,1176
526,1859
526,2122
526,2415
526,2682
526,2917
526,2967
526,2987
526,3328
526,4057
526,4115
526,4609
526,5170
526,5594
526,5728
526,5739
526,5813
526,5851
526,6009
526,6336
526,6672
526,6732
526,6824
526,6835
526,7077
526,7135
526,7459
526,7517
527,3183
527,4164
527,5816
528,3203
528,3509
528,5354
529,1309
529,6965
530,5260
530,5580
530,6300
531,734
531,845
531,1049
531,2297
531,3968
531,6514
531,6768
531,7620
532,111
532,1494
532,2676
532,2794
532,7040
532,7466
532,7518
533,2047
533,4174
533,4217
533,5063
533,6506
533,6917
534,1805
534,2553
534,3704
534,4578
534,7464
535,2009
535,4349
535,4555
535,4908
535,5262
535,6893
536,485
536,3310
536,5343
537,2622
537,3116
537,3371
538,2194
538,2765
538,3506
538,5296
539,5943
539,6118
540,2479
540,5070
540,6907
540,6990
540,7471
541,3167
541,4819
542,260
542,1067
542,4167
542,7597
543,7472
544,3557
544,4320
544,6544
544,7193
545,1541
545,1691
545,2539
545,2875
545,3981
545,4906
545,5746
545,5918
545,6504
545,7386
546,6798
546,7004
547,281
547,594
547,1154
547,2203
547,2642
547,3055
547,3254
547,4765
547,6158
547,6455
547,7533
548,1159
548,4172
548,7583
549,195
549,1556
549,2646
549,3086
549,3949
549,4405
549,6813
550,5829
550,7355
551,611
551,1361
551,1483
551,1896
551,1913
551,1922
551,2223
551,2371
551,2460
551,2839
551,2959
551,3190
551,3341
551,4076
551,5685
551,6086
551,6828
552,115
552,235
552,1333
552,1486
552,1650
552,1880
552,2017
552,3081
552,3996
552,4248
552,4857
552,4919
552,5141
552,5203
552,6100
552,6553
552,6952
552,7320
552,7573
553,3808
553,4080
553,4806
553,5707
554,794
554,4077
554,4208
554,5587
554,5757
555,1511
555,4879
556,627
556,6679
557,458
557,2443
557,3924
557,4112
557,4984
557,6657
557,6874
558,32
558,1744
558,4489
558,4842
558,5880
559,1465
559,2231
559,7454
560,891
560,1386
560,7435
561,619
561,671
561,812
561,1365
561,1555
561,1882
561,2926
561,3411
561,4179
561,5038
561,5345
561,5721
561,5751
561,5972
561,7426
562,3277
562,5103
562,7150
562,7162
563,581
563,4726
563,6623
564,9
564,1435
564,1490
564,1550
564,2027
564,2944
564,3838
564,4327
564,4430
564,5636
564,6162
564,6955
565,1033
565,1342
565,2105
565,2687
565,4765
565,5023
565,7350
566,4384
566,5404
566,6551
567,2788
567,3128
567,7356
568,3080
568,6551
569,1309
569,1459
569,2552
569,3032
569,7646
570,275
570,5691
570,5706
571,1291
571,6243
571,7047
572,284
572,4673
573,487
573,1174
573,2998
573,4952
573,4959
573,6593
574,396
575,2565
575,3473
576,3672
576,5455
576,6197
576,6636
577,805
577,1598
577,2724
577,2769
577,3166
577,3360
577,3813
577,7034
577,7488
577,7647
578,1292
578,2491
578,4663
578,4884
578,5974
579,684
579,835
579,1000
579,2322
579,2451
579,4559
580,1914
580,2654
580,3892
580,6653
581,204
581,563
581,968
581,1664
581,2133
581,3939
581,4181
581,4351
581,4391
581,4557
581,5762
581,6125
581,6199
581,7460
582,2586
582,4159
582,4746
583,766
583,1499
583,2089
583,3162
583,5126
583,7067
584,283
584,1133
584,1287
584,2325
584,2486
584,3702
584,3781
584,5373
584,6699
584,7336
584,7345
585,1032
585,1764
585,4320
585,5907
585,6328
585,7191
586,160
586,310
586,3085
586,4410
586,5994
586,6436
586,7442
587,728
587,911
587,975
587,2427
587,2522
587,3784
587,4584
587,6036
588,4104
588,7316
588,7379
589,97
589,2641
589,3586
589,4193
590,2820
590,6447
591,361
592,2117
592,2173
592,3807
592,4082
592,5061
592,5932
592,6054
592,6887
592,7398
592,7534
593,69
593,77
593,115
593,124
593,134
593,285
593,321
593,345
593,353
593,374
593,375
593,392
593,505
593,659
593,687
593,710
593,813
593,814
593,816
593,865
593,963
593,1023
593,1050
593,1101
593,1186
593,1222
593,1294
593,1351
593,1498
593,1540
593,1545
593,1639
593,1805
593,1871
593,1898
593,1970
593,2115
593,2173
593,2183
593,2365
593,2521
593,2600
593,2755
593,2970
593,3003
593,3027
593,3034
593,3251
593,3262
593,3284
593,3289
593,3440
593,3444
593,3445
593,3620
593,3930
593,4012
593,4213
593,4253
593,4366
593,4474
593,4526
593,4586
593,4591
593,4616
593,4700
593,4755
593,4971
593,4979
593,5006
593,5042
593,5077
593,5105
593,5296
593,5313
593,5572
593,5637
593,5782
593,5932
593,6022
